束 [shù],<ruby>束<rt>shù</rt></ruby>,束,束,shù,['ㄕㄨˋ'],"to tie; to bind; restrain; (mw for bunches, bundles, bouquets, etc.)",['ㄕㄨˋ'],
粒 [lì],<ruby>粒<rt>lì</rt></ruby>,粒,粒,lì,['ㄌㄧˋ'],a grain; granule; (mw for grain-like things),['ㄌㄧˋ'],
番 [fān],<ruby>番<rt>fān</rt></ruby>,番,番,fān,['ㄈㄢ'],(mw for acts or deeds); foreign,['ㄈㄢ'],
摊 [tān],<ruby>摊<rt>tān</rt></ruby>,摊,攤,tān,['ㄊㄢ'],to spread out; vendor's stand; booth; fry; (mw for puddles),['ㄊㄢ'],
枝 [zhī],<ruby>枝<rt>zhī</rt></ruby>,枝,枝,zhī,['ㄓ'],"branch; twig; (mw for sticks, rods, pencils)",['ㄓ'],
株 [zhū],<ruby>株<rt>zhū</rt></ruby>,株,株,zhū,['ㄓㄨ'],stem; root; trunk; (mw for plants),['ㄓㄨ'],
立方 [lì fāng],<ruby>立<rt>lì</rt></ruby><ruby>方<rt>fāng</rt></ruby>,立方,立方,lì fāng,['ㄌㄧˋ ㄈㄤ'],cube; (mw cubic units of measure),['ㄌㄧˋ ㄈㄤ'],
片 [piàn],<ruby>片<rt>piàn</rt></ruby>,片,片,piàn,['ㄆㄧㄢˋ'],(mw for pieces of things); a slice; a flake (Kangxi radical 91) | film; photo,['ㄆㄧㄢˋ'],
片 [piān],<ruby>片<rt>piān</rt></ruby>,片,片,piān,['ㄆㄧㄢ'],(mw for pieces of things); a slice; a flake (Kangxi radical 91) | film; photo,['ㄆㄧㄢ'],
支 [zhī],<ruby>支<rt>zhī</rt></ruby>,支,支,zhī,['ㄓ'],branch; support; put up; (mw for long; narrow objects) (Kangxi radical 65),['ㄓ'],
分钟 [fēn zhōng],<ruby>分<rt>fēn</rt></ruby><ruby>钟<rt>zhōng</rt></ruby>,分钟,分鐘,fēn zhōng,['ㄈㄣ ㄓㄨㄥ'],minute; (measure word for time),['ㄈㄣ ㄓㄨㄥ'],
次 [cì],<ruby>次<rt>cì</rt></ruby>,次,次,cì,['ㄘˋ'],(mw for number of times of occurrence); nth; order,['ㄘˋ'],
刻 [kè],<ruby>刻<rt>kè</rt></ruby>,刻,刻,kè,['ㄎㄜˋ'],quarter (hour); (mw for short time intervals); carve; to cut,['ㄎㄜˋ'],
遍 [biàn],<ruby>遍<rt>biàn</rt></ruby>,遍,遍,biàn,['ㄅㄧㄢˋ'],a time; everywhere; turn; (mw for times or turns),['ㄅㄧㄢˋ'],
趟 [tàng],<ruby>趟<rt>tàng</rt></ruby>,趟,趟,tàng,['ㄊㄤˋ'],(mw for trips times) | to wade,['ㄊㄤˋ'],
趟 [tāng],<ruby>趟<rt>tāng</rt></ruby>,趟,趟,tāng,['ㄊㄤ'],(mw for trips times) | to wade,['ㄊㄤ'],
东 [dōng],<ruby>东<rt>dōng</rt></ruby>,东,東,dōng,['ㄉㄨㄥ'],East,['ㄉㄨㄥ'],
南 [nán],<ruby>南<rt>nán</rt></ruby>,南,南,nán,['ㄋㄢˊ'],South,['ㄋㄢˊ'],
北方 [běi fāng],<ruby>北<rt>běi</rt></ruby><ruby>方<rt>fāng</rt></ruby>,北方,北方,běi fāng,['ㄅㄟˇ ㄈㄤ'],north; the northern part of the country,['ㄅㄟˇ ㄈㄤ'],
北极 [běi jí],<ruby>北<rt>běi</rt></ruby><ruby>极<rt>jí</rt></ruby>,北极,北極,běi jí,['ㄅㄟˇ ㄐㄧˊ'],the North Pole,['ㄅㄟˇ ㄐㄧˊ'],
西 [xī],<ruby>西<rt>xī</rt></ruby>,西,西,xī,['ㄒㄧ'],West (Kangxi radical 146),['ㄒㄧ'],
妈妈 [mā ma],<ruby>妈<rt>mā</rt></ruby><ruby>妈<rt>ma</rt></ruby>,妈妈,媽媽,mā ma,['ㄇㄚ ㄇㄚ˙'],mom; mum,['ㄇㄚ ㄇㄚ˙'],
爸爸 [bà ba],<ruby>爸<rt>bà</rt></ruby><ruby>爸<rt>ba</rt></ruby>,爸爸,爸爸,bà ba,['ㄅㄚˋ ㄅㄚ˙'],Dad,['ㄅㄚˋ ㄅㄚ˙'],
儿子 [ér zi],<ruby>儿<rt>ér</rt></ruby><ruby>子<rt>zi</rt></ruby>,儿子,兒子,ér zi,['ㄦˊ ㄗ˙'],son,['ㄦˊ ㄗ˙'],
女儿 [nǚ 'ér],<ruby>女<rt>nǚ</rt></ruby><ruby>儿<rt>'ér</rt></ruby>,女儿,女兒,nǚ 'ér,"[""ㄋㄩˇ 'ㄦˊ""]",daughter,"[""ㄋㄩˇ 'ㄦˊ""]",
孩子 [hái zi],<ruby>孩<rt>hái</rt></ruby><ruby>子<rt>zi</rt></ruby>,孩子,孩子,hái zi,['ㄏㄞˊ ㄗ˙'],child; children; son or daughter,['ㄏㄞˊ ㄗ˙'],
妻子 [qī zi],<ruby>妻<rt>qī</rt></ruby><ruby>子<rt>zi</rt></ruby>,妻子,妻子,qī zi,['ㄑㄧ ㄗ˙'],wife,['ㄑㄧ ㄗ˙'],
丈夫 [zhàng fu],<ruby>丈<rt>zhàng</rt></ruby><ruby>夫<rt>fu</rt></ruby>,丈夫,丈夫,zhàng fu,['ㄓㄤˋ ㄈㄨ˙'],husband; man,['ㄓㄤˋ ㄈㄨ˙'],
哥哥 [gē ge],<ruby>哥<rt>gē</rt></ruby><ruby>哥<rt>ge</rt></ruby>,哥哥,哥哥,gē ge,['ㄍㄜ ㄍㄜ˙'],older brother,['ㄍㄜ ㄍㄜ˙'],
弟弟 [dì di],<ruby>弟<rt>dì</rt></ruby><ruby>弟<rt>di</rt></ruby>,弟弟,弟弟,dì di,['ㄉㄧˋ ㄉㄧ˙'],younger brother,['ㄉㄧˋ ㄉㄧ˙'],
妹妹 [mèi mei],<ruby>妹<rt>mèi</rt></ruby><ruby>妹<rt>mei</rt></ruby>,妹妹,妹妹,mèi mei,['ㄇㄟˋ ㄇㄟ˙'],younger sister,['ㄇㄟˋ ㄇㄟ˙'],
姐姐 [jiě jie],<ruby>姐<rt>jiě</rt></ruby><ruby>姐<rt>jie</rt></ruby>,姐姐,姐姐,jiě jie,['ㄐㄧㄝˇ ㄐㄧㄝ˙'],older sister,['ㄐㄧㄝˇ ㄐㄧㄝ˙'],
叔叔 [shū shu],<ruby>叔<rt>shū</rt></ruby><ruby>叔<rt>shu</rt></ruby>,叔叔,叔叔,shū shu,['ㄕㄨ ㄕㄨ˙'],(informal) father's younger brother; uncle,['ㄕㄨ ㄕㄨ˙'],
奶奶 [nǎi nai],<ruby>奶<rt>nǎi</rt></ruby><ruby>奶<rt>nai</rt></ruby>,奶奶,奶奶,nǎi nai,['ㄋㄞˇ ㄋㄞ˙'],grandma; (informal) paternal grandmother,['ㄋㄞˇ ㄋㄞ˙'],
爷爷 [yé ye],<ruby>爷<rt>yé</rt></ruby><ruby>爷<rt>ye</rt></ruby>,爷爷,爺爺,yé ye,['ㄧㄝˊ ㄧㄝ˙'],(informal) father's father; paternal grandfather,['ㄧㄝˊ ㄧㄝ˙'],
阿姨 [ā yí],<ruby>阿<rt>ā</rt></ruby><ruby>姨<rt>yí</rt></ruby>,阿姨,阿姨,ā yí,['ㄚ ㄧˊ'],auntie; step-mother; mother's younger sister,['ㄚ ㄧˊ'],
父亲 [fù qin],<ruby>父<rt>fù</rt></ruby><ruby>亲<rt>qin</rt></ruby>,父亲,父親,fù qin,['ㄈㄨˋ ㄑㄧㄣ˙'],father,['ㄈㄨˋ ㄑㄧㄣ˙'],
母亲 [mǔ qin],<ruby>母<rt>mǔ</rt></ruby><ruby>亲<rt>qin</rt></ruby>,母亲,母親,mǔ qin,['ㄇㄨˇ ㄑㄧㄣ˙'],mother,['ㄇㄨˇ ㄑㄧㄣ˙'],
兄弟 [xiōng dì],<ruby>兄<rt>xiōng</rt></ruby><ruby>弟<rt>dì</rt></ruby>,兄弟,兄弟,xiōng dì,['ㄒㄩㄥ ㄉㄧˋ'],brothers; younger brother; brethren,['ㄒㄩㄥ ㄉㄧˋ'],
太太 [tài tai],<ruby>太<rt>tài</rt></ruby><ruby>太<rt>tai</rt></ruby>,太太,太太,tài tai,['ㄊㄞˋ ㄊㄞ˙'],wife; married woman; Madame; Mrs.,['ㄊㄞˋ ㄊㄞ˙'],
老婆 [lǎo pó],<ruby>老<rt>lǎo</rt></ruby><ruby>婆<rt>pó</rt></ruby>,老婆,老婆,lǎo pó,['ㄌㄠˇ ㄆㄛˊ'],(informal) wife,['ㄌㄠˇ ㄆㄛˊ'],
嫁 [jià],<ruby>嫁<rt>jià</rt></ruby>,嫁,嫁,jià,['ㄐㄧㄚˋ'],marry (a husband); take a husband,['ㄐㄧㄚˋ'],
娶 [qǔ],<ruby>娶<rt>qǔ</rt></ruby>,娶,娶,qǔ,['ㄑㄩˇ'],marry (a wife); take a wife,['ㄑㄩˇ'],
配合 [pèi hé],<ruby>配<rt>pèi</rt></ruby><ruby>合<rt>hé</rt></ruby>,配合,配合,pèi hé,['ㄆㄟˋ ㄏㄜˊ'],be harmoniously combined or arranged; matching; fitting in with; compatible with; to correspond; to fit; to conform to; rapport; to coordinate with; to act in concern with; to cooperate; to become man and wife; to combine parts of a machine,['ㄆㄟˋ ㄏㄜˊ'],
舅舅 [jiù jiu],<ruby>舅<rt>jiù</rt></ruby><ruby>舅<rt>jiu</rt></ruby>,舅舅,舅舅,jiù jiu,['ㄐㄧㄡˋ ㄐㄧㄡ˙'],mother's brother; maternal uncle,['ㄐㄧㄡˋ ㄐㄧㄡ˙'],
姑姑 [gū gu],<ruby>姑<rt>gū</rt></ruby><ruby>姑<rt>gu</rt></ruby>,姑姑,姑姑,gū gu,['ㄍㄨ ㄍㄨ˙'],paternal aunt; father's sister,['ㄍㄨ ㄍㄨ˙'],
外公 [wài gōng],<ruby>外<rt>wài</rt></ruby><ruby>公<rt>gōng</rt></ruby>,外公,外公,wài gōng,['ㄨㄞˋ ㄍㄨㄥ'],maternal grandfather,['ㄨㄞˋ ㄍㄨㄥ'],
姥姥 [lǎo lao],<ruby>姥<rt>lǎo</rt></ruby><ruby>姥<rt>lao</rt></ruby>,姥姥,姥姥,lǎo lao,['ㄌㄠˇ ㄌㄠ˙'],maternal grandmother,['ㄌㄠˇ ㄌㄠ˙'],
夫人 [fū rén],<ruby>夫<rt>fū</rt></ruby><ruby>人<rt>rén</rt></ruby>,夫人,夫人,fū rén,['ㄈㄨ ㄖㄣˊ'],lady; madam; Mrs.; wife,['ㄈㄨ ㄖㄣˊ'],
夫妇 [fū fù],<ruby>夫<rt>fū</rt></ruby><ruby>妇<rt>fù</rt></ruby>,夫妇,夫婦,fū fù,['ㄈㄨ ㄈㄨˋ'],married couple; husband and wife,['ㄈㄨ ㄈㄨˋ'],
侄子 [zhí zi],<ruby>侄<rt>zhí</rt></ruby><ruby>子<rt>zi</rt></ruby>,侄子,侄子,zhí zi,['ㄓˊ ㄗ˙'],nephew; brother's son or daughter,['ㄓˊ ㄗ˙'],
祖父 [zǔ fù],<ruby>祖<rt>zǔ</rt></ruby><ruby>父<rt>fù</rt></ruby>,祖父,祖父,zǔ fù,['ㄗㄨˇ ㄈㄨˋ'],paternal grandfather,['ㄗㄨˇ ㄈㄨˋ'],
祖国 [zǔ guó],<ruby>祖<rt>zǔ</rt></ruby><ruby>国<rt>guó</rt></ruby>,祖国,祖國,zǔ guó,['ㄗㄨˇ ㄍㄨㄛˊ'],homeland; motherland; fatherland,['ㄗㄨˇ ㄍㄨㄛˊ'],
含糊 [hán hu],<ruby>含<rt>hán</rt></ruby><ruby>糊<rt>hu</rt></ruby>,含糊,含糊,hán hu,['ㄏㄢˊ ㄏㄨ˙'],unclear; vague; unsure,['ㄏㄢˊ ㄏㄨ˙'],
岳母 [yuè mǔ],<ruby>岳<rt>yuè</rt></ruby><ruby>母<rt>mǔ</rt></ruby>,岳母,岳母,yuè mǔ,['ㄩㄝˋ ㄇㄨˇ'],wife's mother; mother-in-law,['ㄩㄝˋ ㄇㄨˇ'],
嫂子 [sǎo zi],<ruby>嫂<rt>sǎo</rt></ruby><ruby>子<rt>zi</rt></ruby>,嫂子,嫂子,sǎo zi,['ㄙㄠˇ ㄗ˙'],(informal) elder brother's wife; sister-in-law,['ㄙㄠˇ ㄗ˙'],
伯母 [bó mǔ],<ruby>伯<rt>bó</rt></ruby><ruby>母<rt>mǔ</rt></ruby>,伯母,伯母,bó mǔ,['ㄅㄛˊ ㄇㄨˇ'],aunt; wife of father's older brother,['ㄅㄛˊ ㄇㄨˇ'],
媳妇 [xí fù],<ruby>媳<rt>xí</rt></ruby><ruby>妇<rt>fù</rt></ruby>,媳妇,媳婦,xí fù,['ㄒㄧˊ ㄈㄨˋ'],daughter-in-law; son's wife,['ㄒㄧˊ ㄈㄨˋ'],
母语 [mǔ yǔ],<ruby>母<rt>mǔ</rt></ruby><ruby>语<rt>yǔ</rt></ruby>,母语,母語,mǔ yǔ,['ㄇㄨˇ ㄩˇ'],native/mother tongue,['ㄇㄨˇ ㄩˇ'],
比 [bǐ],<ruby>比<rt>bǐ</rt></ruby>,比,比,bǐ,['ㄅㄧˇ'],compare; (indicates comparison) (Kangxi radical 81); to gesticulate as one talks,['ㄅㄧˇ'],
门 [mén],<ruby>门<rt>mén</rt></ruby>,门,門,mén,['ㄇㄣˊ'],door; opening; gate (Kangxi radical 169),['ㄇㄣˊ'],
女 [nǚ],<ruby>女<rt>nǚ</rt></ruby>,女,女,nǚ,['ㄋㄩˇ'],woman; female (Kangxi radical 38),['ㄋㄩˇ'],
高 [gāo],<ruby>高<rt>gāo</rt></ruby>,高,高,gāo,['ㄍㄠ'],high; tall (Kangxi radical 189),['ㄍㄠ'],
黑 [hēi],<ruby>黑<rt>hēi</rt></ruby>,黑,黑,hēi,['ㄏㄟ'],black; dark (Kangxi radical 203); Heilongjiang province (abbreviation),['ㄏㄟ'],
鱼 [yú],<ruby>鱼<rt>yú</rt></ruby>,鱼,魚,yú,['ㄩˊ'],fish (Kangxi radical 195),['ㄩˊ'],
用 [yòng],<ruby>用<rt>yòng</rt></ruby>,用,用,yòng,['ㄩㄥˋ'],to use (Kangxi radical 101),['ㄩㄥˋ'],
又 [yòu],<ruby>又<rt>yòu</rt></ruby>,又,又,yòu,['ㄧㄡˋ'],(once) again; also; both (Kangxi radical 29),['ㄧㄡˋ'],
老 [lǎo],<ruby>老<rt>lǎo</rt></ruby>,老,老,lǎo,['ㄌㄠˇ'],old; aged; tough; often (Kangxi radical 125),['ㄌㄠˇ'],
马 [mǎ],<ruby>马<rt>mǎ</rt></ruby>,马,馬,mǎ,['ㄇㄚˇ'],horse (Kangxi radical 187),['ㄇㄚˇ'],
米 [mǐ],<ruby>米<rt>mǐ</rt></ruby>,米,米,mǐ,['ㄇㄧˇ'],rice; meter (Kangxi radical 119),['ㄇㄧˇ'],
鸟 [niǎo],<ruby>鸟<rt>niǎo</rt></ruby>,鸟,鳥,niǎo,['ㄋㄧㄠˇ'],bird (Kangxi radical 196),['ㄋㄧㄠˇ'],
而 [ér],<ruby>而<rt>ér</rt></ruby>,而,而,ér,['ㄦˊ'],and; but; yet; while (Kangxi radical 126),['ㄦˊ'],
行 [xíng],<ruby>行<rt>xíng</rt></ruby>,行,行,xíng,['ㄒㄧㄥˊ'],walk; be current; do; will do; okay | row; place; a firm (Kangxi radical 144),['ㄒㄧㄥˊ'],
行 [háng],<ruby>行<rt>háng</rt></ruby>,行,行,háng,['ㄏㄤˊ'],walk; be current; do; will do; okay | row; place; a firm (Kangxi radical 144),['ㄏㄤˊ'],
无 [wú],<ruby>无<rt>wú</rt></ruby>,无,無,wú,['ㄨˊ'],have not; without; not (Kangxi radical 71),['ㄨˊ'],
火 [huǒ],<ruby>火<rt>huǒ</rt></ruby>,火,火,huǒ,['ㄏㄨㄛˇ'],fire (Kangxi radical 86),['ㄏㄨㄛˇ'],
刀 [dāo],<ruby>刀<rt>dāo</rt></ruby>,刀,刀,dāo,['ㄉㄠ'],knife; blade (Kangxi radical 18),['ㄉㄠ'],
毛 [máo],<ruby>毛<rt>máo</rt></ruby>,毛,毛,máo,['ㄇㄠˊ'],hair; fur; feather; dime (Kangxi radical 82),['ㄇㄠˊ'],
页 [yè],<ruby>页<rt>yè</rt></ruby>,页,頁,yè,['ㄧㄝˋ'],page; leaf (Kangxi radical 181),['ㄧㄝˋ'],
香 [xiāng],<ruby>香<rt>xiāng</rt></ruby>,香,香,xiāng,['ㄒㄧㄤ'],fragrant; savory (Kangxi radical 186),['ㄒㄧㄤ'],
血 [xuè],<ruby>血<rt>xuè</rt></ruby>,血,血,xuè,['ㄒㄩㄝˋ'],blood (Kangxi radical 143),['ㄒㄩㄝˋ'],
血 [xiě],<ruby>血<rt>xiě</rt></ruby>,血,血,xiě,['ㄒㄧㄝˇ'],blood (Kangxi radical 143),['ㄒㄧㄝˇ'],
方 [fāng],<ruby>方<rt>fāng</rt></ruby>,方,方,fāng,['ㄈㄤ'],square; direction; side (Kangxi radical 70),['ㄈㄤ'],
非 [fēi],<ruby>非<rt>fēi</rt></ruby>,非,非,fēi,['ㄈㄟ'],non-; un-; not be; wrongdoing; simply must (Kangxi radical 175),['ㄈㄟ'],
欠 [qiàn],<ruby>欠<rt>qiàn</rt></ruby>,欠,欠,qiàn,['ㄑㄧㄢˋ'],yawn; to lack; owe (Kangxi radical 76),['ㄑㄧㄢˋ'],
龙 [lóng],<ruby>龙<rt>lóng</rt></ruby>,龙,龍,lóng,['ㄌㄨㄥˊ'],dragon (Kangxi radical 212),['ㄌㄨㄥˊ'],
青 [qīng],<ruby>青<rt>qīng</rt></ruby>,青,青,qīng,['ㄑㄧㄥ'],blue; green; young (Kangxi radical 174); Qinghai province (abbr.),['ㄑㄧㄥ'],
乙 [yǐ],<ruby>乙<rt>yǐ</rt></ruby>,乙,乙,yǐ,['ㄧˇ'],two; twist (2nd Heavenly Stem) (Kangxi radical 5),['ㄧˇ'],
犬 [quǎn],<ruby>犬<rt>quǎn</rt></ruby>,犬,犬,quǎn,['ㄑㄩㄢˇ'],dog (Kangxi radical 94),['ㄑㄩㄢˇ'],
玉 [yù],<ruby>玉<rt>yù</rt></ruby>,玉,玉,yù,['ㄩˋ'],jade (Kangxi radical 96),['ㄩˋ'],
舟 [zhōu],<ruby>舟<rt>zhōu</rt></ruby>,舟,舟,zhōu,['ㄓㄡ'],boat (Kangxi radical 137),['ㄓㄡ'],
日 [rì],<ruby>日<rt>rì</rt></ruby>,日,日,rì,['ㄖˋ'],sun; day; date; time (Kangxi radical 72),['ㄖˋ'],
一 [yī],<ruby>一<rt>yī</rt></ruby>,一,一,yī,['ㄧ'],one,['ㄧ'],
三 [sān],<ruby>三<rt>sān</rt></ruby>,三,三,sān,['ㄙㄢ'],three,['ㄙㄢ'],
四 [sì],<ruby>四<rt>sì</rt></ruby>,四,四,sì,['ㄙˋ'],four,['ㄙˋ'],
五 [wǔ],<ruby>五<rt>wǔ</rt></ruby>,五,五,wǔ,['ㄨˇ'],five,['ㄨˇ'],
六 [liù],<ruby>六<rt>liù</rt></ruby>,六,六,liù,['ㄌㄧㄡˋ'],six,['ㄌㄧㄡˋ'],
十 [shí],<ruby>十<rt>shí</rt></ruby>,十,十,shí,['ㄕˊ'],ten,['ㄕˊ'],
八 [bā],<ruby>八<rt>bā</rt></ruby>,八,八,bā,['ㄅㄚ'],eight,['ㄅㄚ'],
七 [qī],<ruby>七<rt>qī</rt></ruby>,七,七,qī,['ㄑㄧ'],seven,['ㄑㄧ'],
九 [jiǔ],<ruby>九<rt>jiǔ</rt></ruby>,九,九,jiǔ,['ㄐㄧㄡˇ'],nine,['ㄐㄧㄡˇ'],
千 [qiān],<ruby>千<rt>qiān</rt></ruby>,千,千,qiān,['ㄑㄧㄢ'],one thousand,['ㄑㄧㄢ'],
百 [bǎi],<ruby>百<rt>bǎi</rt></ruby>,百,百,bǎi,['ㄅㄞˇ'],hundred,['ㄅㄞˇ'],
零 [líng],<ruby>零<rt>líng</rt></ruby>,零,零,líng,['ㄌㄧㄥˊ'],zero; remnant,['ㄌㄧㄥˊ'],
万 [wàn],<ruby>万<rt>wàn</rt></ruby>,万,萬,wàn,['ㄨㄢˋ'],ten thousand,['ㄨㄢˋ'],
我 [wǒ],<ruby>我<rt>wǒ</rt></ruby>,我,我,wǒ,['ㄨㄛˇ'],I,['ㄨㄛˇ'],
你 [nǐ],<ruby>你<rt>nǐ</rt></ruby>,你,你,nǐ,['ㄋㄧˇ'],you,['ㄋㄧˇ'],
他 [tā],<ruby>他<rt>tā</rt></ruby>,他,他,tā,['ㄊㄚ'],he,['ㄊㄚ'],
我们 [wǒ men],<ruby>我<rt>wǒ</rt></ruby><ruby>们<rt>men</rt></ruby>,我们,我們,wǒ men,['ㄨㄛˇ ㄇㄣ˙'],we,['ㄨㄛˇ ㄇㄣ˙'],
她 [tā],<ruby>她<rt>tā</rt></ruby>,她,她,tā,['ㄊㄚ'],she,['ㄊㄚ'],
它 [tā],<ruby>它<rt>tā</rt></ruby>,它,它,tā,['ㄊㄚ'],it,['ㄊㄚ'],
您 [nín],<ruby>您<rt>nín</rt></ruby>,您,您,nín,['ㄋㄧㄣˊ'],you (polite),['ㄋㄧㄣˊ'],
吗 [ma],<ruby>吗<rt>ma</rt></ruby>,吗,嗎,ma,['ㄇㄚ˙'],〜? [question mark],['ㄇㄚ˙'],
什么 [shén me],<ruby>什<rt>shén</rt></ruby><ruby>么<rt>me</rt></ruby>,什么,什麼,shén me,['ㄕㄣˊ ㄇㄜ˙'],what?,['ㄕㄣˊ ㄇㄜ˙'],
怎么 [zěn me],<ruby>怎<rt>zěn</rt></ruby><ruby>么<rt>me</rt></ruby>,怎么,怎麼,zěn me,['ㄗㄣˇ ㄇㄜ˙'],how?,['ㄗㄣˇ ㄇㄜ˙'],
呢 [ne],<ruby>呢<rt>ne</rt></ruby>,呢,呢,ne,['ㄋㄜ˙'],indicates a question; how about...?;,['ㄋㄜ˙'],
怎么样 [zěn me yàng],<ruby>怎<rt>zěn</rt></ruby><ruby>么<rt>me</rt></ruby><ruby>样<rt>yàng</rt></ruby>,怎么样,怎麼樣,zěn me yàng,['ㄗㄣˇ ㄇㄜ˙ ㄧㄤˋ'],how about?; how is/was it?,['ㄗㄣˇ ㄇㄜ˙ ㄧㄤˋ'],
哪儿 [nǎ r],<ruby>哪<rt>nǎ</rt></ruby><ruby>儿<rt>r</rt></ruby>,哪儿,哪兒,nǎ r,['ㄋㄚˇ ㄦ˙'],where? (Beijing accent),['ㄋㄚˇ ㄦ˙'],
多少 [duō shao],<ruby>多<rt>duō</rt></ruby><ruby>少<rt>shao</rt></ruby>,多少,多少,duō shao,['ㄉㄨㄛ ㄕㄠ˙'],how much?; how many?,['ㄉㄨㄛ ㄕㄠ˙'],
吧 [ba],<ruby>吧<rt>ba</rt></ruby>,吧,吧,ba,['ㄅㄚ˙'],right?,['ㄅㄚ˙'],
为什么 [wèi shén me],<ruby>为<rt>wèi</rt></ruby><ruby>什<rt>shén</rt></ruby><ruby>么<rt>me</rt></ruby>,为什么,為什麼,wèi shén me,['ㄨㄟˋ ㄕㄣˊ ㄇㄜ˙'],why?; for what reason?,['ㄨㄟˋ ㄕㄣˊ ㄇㄜ˙'],
到底 [dào  dǐ],<ruby>到<rt>dào</rt></ruby><ruby>底<rt></rt></ruby>,到底,到底,dào  dǐ,['ㄉㄠˋ  ㄉㄧˇ'],after all; in the end (used in a question),['ㄉㄠˋ  ㄉㄧˇ'],
难道 [nán dào],<ruby>难<rt>nán</rt></ruby><ruby>道<rt>dào</rt></ruby>,难道,難道,nán dào,['ㄋㄢˊ ㄉㄠˋ'],could it be that ...?; don't tell me ...,['ㄋㄢˊ ㄉㄠˋ'],
嗯 [ēn],<ruby>嗯<rt>ēn</rt></ruby>,嗯,嗯,ēn,['ㄣ'],"groaning sound | (interjection expressing what?, huh? hmm? why? ok, etc.)",['ㄣ'],
嗯 [én],<ruby>嗯<rt>én</rt></ruby>,嗯,嗯,én,['ㄣˊ'],"groaning sound | (interjection expressing what?, huh? hmm? why? ok, etc.)",['ㄣˊ'],
嗯 [ěn],<ruby>嗯<rt>ěn</rt></ruby>,嗯,嗯,ěn,['ㄣˇ'],"groaning sound | (interjection expressing what?, huh? hmm? why? ok, etc.)",['ㄣˇ'],
嗯 [èn],<ruby>嗯<rt>èn</rt></ruby>,嗯,嗯,èn,['ㄣˋ'],"groaning sound | (interjection expressing what?, huh? hmm? why? ok, etc.)",['ㄣˋ'],
嗯 [en],<ruby>嗯<rt>en</rt></ruby>,嗯,嗯,en,['ㄣ˙'],"groaning sound | (interjection expressing what?, huh? hmm? why? ok, etc.)",['ㄣ˙'],
嘛 [ma],<ruby>嘛<rt>ma</rt></ruby>,嘛,嘛,ma,['ㄇㄚ˙'],(used to persuade somebody to do something); (particle indicating obviousness) | (colloqial) what?,['ㄇㄚ˙'],
嘛 [má],<ruby>嘛<rt>má</rt></ruby>,嘛,嘛,má,['ㄇㄚˊ'],(used to persuade somebody to do something); (particle indicating obviousness) | (colloqial) what?,['ㄇㄚˊ'],
反问 [fǎn wèn],<ruby>反<rt>fǎn</rt></ruby><ruby>问<rt>wèn</rt></ruby>,反问,反問,fǎn wèn,['ㄈㄢˇ ㄨㄣˋ'],ask a rhetorical question; answer a question with a question,['ㄈㄢˇ ㄨㄣˋ'],
时候 [shí hou],<ruby>时<rt>shí</rt></ruby><ruby>候<rt>hou</rt></ruby>,时候,時候,shí hou,['ㄕˊ ㄏㄡ˙'],time,['ㄕˊ ㄏㄡ˙'],
到 [dào],<ruby>到<rt>dào</rt></ruby>,到,到,dào,['ㄉㄠˋ'],arrive (at a place); until (a time),['ㄉㄠˋ'],
时间 [shí jiān],<ruby>时<rt>shí</rt></ruby><ruby>间<rt>jiān</rt></ruby>,时间,時間,shí jiān,['ㄕˊ ㄐㄧㄢ'],time; period,['ㄕˊ ㄐㄧㄢ'],
一下 [yí xià],<ruby>一<rt>yí</rt></ruby><ruby>下<rt>xià</rt></ruby>,一下,一下,yí xià,['ㄧˊ ㄒㄧㄚˋ'],a little bit/while; one time; once,['ㄧˊ ㄒㄧㄚˋ'],
玩 [wán],<ruby>玩<rt>wán</rt></ruby>,玩,玩,wán,['ㄨㄢˊ'],to play; have a good time; visit; enjoy,['ㄨㄢˊ'],
小时 [xiǎo shí],<ruby>小<rt>xiǎo</rt></ruby><ruby>时<rt>shí</rt></ruby>,小时,小時,xiǎo shí,['ㄒㄧㄠˇ ㄕˊ'],hour,['ㄒㄧㄠˇ ㄕˊ'],
久 [jiǔ],<ruby>久<rt>jiǔ</rt></ruby>,久,久,jiǔ,['ㄐㄧㄡˇ'],long (time),['ㄐㄧㄡˇ'],
分 [fēn],<ruby>分<rt>fēn</rt></ruby>,分,分,fēn,['ㄈㄣ'],to divide; a minute [time],['ㄈㄣ'],
一边 [yì biān],<ruby>一<rt>yì</rt></ruby><ruby>边<rt>biān</rt></ruby>,一边,一邊,yì biān,['ㄧˋ ㄅㄧㄢ'],one side; on the one hand; at the same time,['ㄧˋ ㄅㄧㄢ'],
难过 [nán guò],<ruby>难<rt>nán</rt></ruby><ruby>过<rt>guò</rt></ruby>,难过,難過,nán guò,['ㄋㄢˊ ㄍㄨㄛˋ'],be grieved; be sad; have a hard time,['ㄋㄢˊ ㄍㄨㄛˋ'],
季节 [jì jié],<ruby>季<rt>jì</rt></ruby><ruby>节<rt>jié</rt></ruby>,季节,季節,jì jié,['ㄐㄧˋ ㄐㄧㄝˊ'],season; time; period,['ㄐㄧˋ ㄐㄧㄝˊ'],
